name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2016-08-25,53.8,33.4,42.9,53.8,31.4,41,35.5,78.1,0.142,100,8.33,rain,0,0,25.5,15,281.3,1012.2,59.8,5.7,165.2,14.2,6,,2016-08-25T06:32:14,2016-08-25T17:39:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-26,53.6,31.6,41.9,53.6,26.1,38.9,32.2,70.7,0.001,100,4.17,"rain,snow",0,0,15.9,11.4,302.5,1019.7,23.4,6.2,190.6,16.4,7,,2016-08-26T06:30:56,2016-08-26T17:40:08,0.77,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-27,53.9,28,39.9,53.9,23.2,37.3,33.4,79.9,0,0,0,,0,0,24.6,18.8,336.8,1022.8,35.6,5.7,208,17.9,7,,2016-08-27T06:29:37,2016-08-27T17:40:52,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-28,56.8,36.9,44.7,56.8,30.9,41.7,35.8,72.1,0,0,0,,0,0,24.2,12.8,338.7,1023.2,58.4,6.2,149.6,12.8,6,,2016-08-28T06:28:18,2016-08-28T17:41:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-29,60.6,31.5,44.8,60.6,26.4,43.4,35.9,74.3,0,0,0,,0,0,12.3,8.9,45.5,1026.3,63.5,6.2,167.5,14.6,6,,2016-08-29T06:26:58,2016-08-29T17:42:21,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-30,65.7,37.6,51.4,65.7,34.3,50.6,42.4,74.3,0,0,0,,0,0,16.8,14.7,345.7,1024.7,89.6,6.2,132.5,11.5,5,,2016-08-30T06:25:38,2016-08-30T17:43:05,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-31,62.2,49.6,55.6,62.2,45.2,55.4,50.5,83.7,0.07,100,8.33,rain,0,0,28.2,25.3,331.4,1017.8,70.2,5.8,60.1,5.2,2,,2016-08-31T06:24:17,2016-08-31T17:43:49,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-01,60.4,41.4,51.1,60.4,40.1,49.8,42.2,74.3,0,0,0,,0,0,21.3,14.6,343.7,1017.9,67.1,6.2,154.8,13.4,6,,2016-09-01T06:22:55,2016-09-01T17:44:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-02,51.1,42.7,48.1,51.1,40.3,46,45.7,91.5,0.937,100,8.33,rain,0,0,25.7,9.2,153.5,1008.7,94.9,5.4,31.4,2.8,1,,2016-09-02T06:21:33,2016-09-02T17:45:17,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-03,56.9,45,50.4,56.9,38.1,48.1,45.4,84.1,0.878,100,12.5,rain,0,0,36,21.2,302.8,1003.1,81.5,5.6,79.8,7,3,,2016-09-03T06:20:10,2016-09-03T17:46:01,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-04,55.6,41.1,47.9,55.6,35.9,44.8,41.1,78,0,0,0,,0,0,26.8,21.1,335.1,1021.7,37,6.2,154.2,13.4,6,,2016-09-04T06:18:47,2016-09-04T17:46:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-05,60.5,39,46.3,60.5,35.6,45.2,41.2,84.5,0,0,0,,0,0,15.9,7.8,13.7,1029.5,52.5,6.2,219.8,19,8,,2016-09-05T06:17:24,2016-09-05T17:47:29,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-06,65.9,34.1,49.3,65.9,34.1,48.7,38.8,72.8,0,0,0,,0,0,17.4,15,353,1029.7,16.9,6.1,225.6,19.5,8,,2016-09-06T06:16:00,2016-09-06T17:48:13,0.15,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-07,64.6,37.6,52.2,64.6,33.4,51.6,44.7,78.2,0,0,0,,0,0,18.6,13.9,62.4,1030.8,74.2,6.2,151.2,12.9,6,,2016-09-07T06:14:35,2016-09-07T17:48:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-08,67.8,45,54.6,67.8,45,54.6,47.7,79.8,0,0,0,,0,0,22.6,17.2,335.9,1026.6,75,6.1,163.7,14.1,6,,2016-09-08T06:13:10,2016-09-08T17:49:41,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-09,60.5,42.4,53.8,60.5,39.7,53.5,49.2,84.9,0.16,100,8.33,rain,0,0,25.5,19.7,5.9,1017.5,83.3,6.1,95.8,8.2,4,,2016-09-09T06:11:45,2016-09-09T17:50:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-10,55.4,48,51.9,55.4,44.2,50.9,48.3,87.9,0.412,100,12.5,rain,0,0,32.4,20.8,325.5,1012.3,87.9,5.8,81.3,7,4,,2016-09-10T06:10:20,2016-09-10T17:51:09,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-11,58.6,38.9,48,58.6,36.7,45.7,41.8,79.9,0,0,0,,0,0,25.3,17.2,350.4,1018.8,49.8,6.2,188.6,16.3,7,,2016-09-11T06:08:54,2016-09-11T17:51:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-12,60.8,35.3,49.9,60.8,30.7,48.1,40.2,71.9,0,0,0,,0,0,16.6,10.3,3.6,1020.4,41.5,6.2,224.2,19.6,8,,2016-09-12T06:07:28,2016-09-12T17:52:37,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-13,61.9,44.3,52.8,61.9,41,51.8,47.2,82.2,0,0,0,,0,0,19,12.8,79.4,1020,83.8,6.2,90.9,7.9,3,,2016-09-13T06:06:01,2016-09-13T17:53:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-14,62.1,44.1,52.5,62.1,41.1,51.5,49.1,88.4,0.196,100,8.33,rain,0,0,36.7,18.9,341.1,1012.2,80.3,6.2,80.5,6.8,4,,2016-09-14T06:04:35,2016-09-14T17:54:05,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-15,53.2,44,47.5,53.2,35.5,42.6,41.5,80.1,0.012,100,4.17,rain,0,0,38.9,27.3,325.8,1010.4,83.2,6,71.3,6.1,3,,2016-09-15T06:03:08,2016-09-15T17:54:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-16,60,44.4,50.8,60,39.2,48.2,40.7,70.7,0,0,0,,0,0,32.2,20.8,308.2,1017,69.9,6.2,168.2,14.5,6,,2016-09-16T06:01:41,2016-09-16T17:55:33,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-17,60.4,33.4,48.4,60.4,27.6,47,39.4,74.1,0,0,0,,0,0,23.9,10.2,329.5,1020.3,47.7,6.2,204.7,17.5,7,,2016-09-17T06:00:14,2016-09-17T17:56:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-18,55.2,41.1,48.3,55.2,41.1,47.7,45.7,91,0.254,100,8.33,rain,0,0,20.4,8.4,160.6,1009.8,92.2,5.9,94.7,8.1,5,,2016-09-18T05:58:47,2016-09-18T17:57:02,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-19,57.3,42.7,48.6,57.3,37.6,46.3,42.8,80.6,0.008,100,4.17,rain,0,0,28.2,20.1,344.9,1010.4,57.9,6.2,167.6,14.5,6,,2016-09-19T05:57:20,2016-09-19T17:57:47,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-20,57.1,38.5,47.6,57.1,32.9,45.9,38.9,73.2,0,0,0,,0,0,18.3,12.8,356.2,1016.5,75.9,6.2,221.2,19,8,,2016-09-20T05:55:53,2016-09-20T17:58:32,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-21,51.9,44.6,47.8,51.9,42.1,46.6,46.9,96.7,0.915,100,16.67,rain,0,0,23.7,9.7,159.7,1010.4,90.7,4.9,39.3,3.5,1,,2016-09-21T05:54:26,2016-09-21T17:59:16,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-22,58.7,45.8,51.6,58.7,43.1,51.2,44.7,79.2,0.01,100,12.5,rain,0,0,21.5,16.3,210.3,1009.5,86.6,5.3,94.1,8.2,3,,2016-09-22T05:52:58,2016-09-22T18:00:01,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-23,63.7,42.5,53,63.7,38.5,52,43.1,70.6,0.003,100,4.17,rain,0,0,25.3,18.7,174.3,1013.6,50.5,6.2,153.9,13.3,6,,2016-09-23T05:51:31,2016-09-23T18:00:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-24,64.4,37.4,52.3,64.4,35.6,51.8,44.4,76.6,0,0,0,,0,0,19.9,16.1,326,1011,57.9,6.2,189,16.4,7,,2016-09-24T05:50:04,2016-09-24T18:01:32,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-25,62.4,46,54.5,62.4,41.6,54.1,44.7,70.6,0,0,0,,0,0,25.5,18.3,309.2,1008,66.3,6.2,171,14.7,6,,2016-09-25T05:48:37,2016-09-25T18:02:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-26,58.7,36.8,48,58.7,36,45.9,36.5,66.6,0,0,0,,0,0,30.9,18.3,308,1012.2,41.1,6.2,209.7,18.1,8,,2016-09-26T05:47:10,2016-09-26T18:03:03,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-27,57,39.2,47.8,57,35.3,45.1,36.7,67.6,0.009,100,8.33,rain,0,0,37.4,20.8,310.6,1010.8,56.8,6.2,203.3,17.4,9,,2016-09-27T05:45:44,2016-09-27T18:03:49,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-28,61,31.8,47.5,61,26,45.9,37.4,71.4,0,0,0,,0,0,18.3,10.3,13.8,1011.8,37.3,6.2,269.1,23.4,9,,2016-09-28T05:44:17,2016-09-28T18:04:35,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-29,55.2,41.2,48.1,55.2,34.7,45.7,42.2,82,0.293,100,12.5,rain,0,0,38,23.5,331.5,998.2,72.4,5.9,115.6,10.2,6,,2016-09-29T05:42:51,2016-09-29T18:05:21,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-09-30,51.2,42.6,46,51.2,33.6,39.5,41.8,85.4,0.528,100,16.67,rain,0,0,41.4,26.4,329.9,996.7,89.4,6.1,86.1,7.3,3,,2016-09-30T05:41:25,2016-09-30T18:06:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-01,56.5,44.5,49.5,56.5,38.1,46.2,44,81.8,0.016,100,8.33,rain,0,0,35.3,21.9,322.9,1005.5,84.7,6.1,95.3,8.2,4,,2016-10-01T05:39:59,2016-10-01T18:06:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-02,66.1,42.9,55.7,66.1,38.3,54.3,43.7,65.9,0,0,0,,0,0,28.2,16.6,343,1009.7,29.8,6.2,299.8,24.8,9,,2016-10-02T06:38:33,2016-10-02T19:07:41,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-03,55.6,44.7,51.2,55.6,37.2,49.5,43.3,75.5,0.117,100,16.67,rain,0,0,44.7,26.9,309.8,1001,68,5.9,221.9,19.3,9,,2016-10-03T06:37:08,2016-10-03T19:08:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-04,55,44.2,48.2,55,35.5,43.7,39.9,73.4,0.394,100,12.5,rain,0,0,49,26.7,308.4,1004.9,71,5.9,117.5,10.2,5,,2016-10-04T06:35:43,2016-10-04T19:09:16,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-05,56.6,39.5,48.2,56.6,32.9,44.9,34.4,59.4,0,0,0,,0,0,41.4,21.5,295.8,1014.1,42,6.2,261.4,22.5,9,,2016-10-05T06:34:19,2016-10-05T19:10:04,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-06,69.4,46.5,57,69.4,41.2,56.1,43.5,61.5,0,0,0,,0,0,32.9,21.1,315.9,1019.1,61.2,6.2,278.5,24,9,,2016-10-06T06:32:55,2016-10-06T19:10:52,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-07,69.9,46.5,59.6,69.9,45.4,59.5,48.3,69.2,0,0,0,,0,0,35.6,19.3,330.2,1019.8,65.4,6.2,257.4,22.2,9,,2016-10-07T06:31:31,2016-10-07T19:11:41,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-08,64.2,46.2,55.7,64.2,43.3,55.4,47.8,75.2,0,0,0,,0,0,25.7,16.6,55.3,1017.3,62.4,6.2,182.2,15.6,6,,2016-10-08T06:30:08,2016-10-08T19:12:30,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-09,60.9,35.7,49,60.9,31.6,47.7,42.9,80.9,0,0,0,,0,0,22.8,8.1,174,1018.3,77.2,6.2,200.1,17.4,7,,2016-10-09T06:28:46,2016-10-09T19:13:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-10,63.2,44.3,52.7,63.2,39.3,50.3,46,79.2,0.037,100,8.33,rain,0,0,34,23.1,321.5,1009.8,67.4,6.2,210.1,18,8,,2016-10-10T06:27:24,2016-10-10T19:14:08,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-11,56.5,42.3,47.9,56.5,35.5,44.2,32.8,57.1,0.001,100,4.17,rain,0,0,27.7,18.3,284.5,1013.4,48,6.2,219.4,18.8,7,,2016-10-11T06:26:02,2016-10-11T19:14:58,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-12,58.5,30.5,46.2,58.5,28,44.4,36.7,71.9,0,0,0,,0,0,29.5,16.9,303,1015.1,50.2,6.2,194.2,16.7,7,,2016-10-12T06:24:42,2016-10-12T19:15:49,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-13,60.2,37.2,48.5,60.2,32.7,45.6,35.1,61.2,0.013,100,4.17,rain,0,0,22.6,16.2,159.2,1021.3,47.9,6.2,265.9,22.8,9,,2016-10-13T06:23:22,2016-10-13T19:16:39,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-14,64.3,33.5,49.3,64.3,29.8,48.4,37.5,67.7,0,0,0,,0,0,21.7,14.3,4.4,1023.5,32.3,6.2,300.7,26,10,,2016-10-14T06:22:02,2016-10-14T19:17:30,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-15,66.3,35.7,52.7,66.3,35.7,52.4,40.5,66.7,0,0,0,,0,0,29.3,23,340.5,1019.7,13.9,6.2,322.6,27.9,10,,2016-10-15T06:20:43,2016-10-15T19:18:21,0.46,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-16,71.7,49.5,62,71.7,49.5,62,46.5,57.7,0,0,0,,0,0,41.6,26.4,335.7,1010,45,6.2,298.3,25.8,9,,2016-10-16T06:19:25,2016-10-16T19:19:13,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-17,65.5,48,54.2,65.5,43.5,52.9,44.3,71,0.054,100,8.33,rain,0,0,39.4,21.2,310.8,1007.2,70.1,6.1,195.4,16.8,7,,2016-10-17T06:18:08,2016-10-17T19:20:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-18,62.3,44.2,52.4,62.3,38.9,50.7,40.8,65.8,0.023,100,4.17,rain,0,0,45,26.4,310.6,1011.9,51.6,6.2,243.7,20.8,8,,2016-10-18T06:16:52,2016-10-18T19:20:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-19,59,40.5,49.3,59,35.5,46.7,35.2,60.2,0.004,100,4.17,rain,0,0,25.9,21.9,342.2,1017.4,43,6.2,294.7,25.4,9,,2016-10-19T06:15:36,2016-10-19T19:21:51,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-20,66,37.4,51,66,37.1,50.5,40.6,70.9,0,0,0,,0,0,22.1,16.1,342.5,1021.4,55.4,6.2,227.4,19.7,8,,2016-10-20T06:14:21,2016-10-20T19:22:44,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-21,69.4,35.4,53.7,69.4,31.4,53.3,42.5,70.2,0,0,0,,0,0,25.5,18.3,335,1015.4,56.9,6.2,245.9,21.4,8,,2016-10-21T06:13:07,2016-10-21T19:23:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-22,56.9,40.6,50.7,56.9,36,49.5,45.6,83.4,0.412,100,8.33,rain,0,0,33.8,24.2,326.2,1011,82.7,6.2,183.8,16,7,,2016-10-22T06:11:55,2016-10-22T19:24:32,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-23,58.5,34.8,48.3,58.5,31.1,45.4,34.4,60.7,0.006,100,4.17,rain,0,0,23.3,15.9,173.4,1017.9,39.9,6.2,230.4,19.8,7,,2016-10-23T06:10:43,2016-10-23T19:25:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-24,64,31.9,49.4,64,28.9,48.3,37.4,66,0,0,0,,0,0,26.6,14.4,359.8,1017.8,38.1,6.2,334.6,28.9,10,,2016-10-24T06:09:32,2016-10-24T19:26:21,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-25,67.8,34.2,52.9,67.8,30.3,52.2,41.1,68.2,0,0,0,,0,0,30,21.1,328.3,1016.7,30.5,6.2,338.9,29.2,10,,2016-10-25T06:08:22,2016-10-25T19:27:16,0.8,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-26,75.3,48.3,61.1,75.3,48,61.1,45.3,59.6,0,0,0,,0,0,41.8,23.5,319.9,1014.8,74.1,6.2,251.2,21.6,9,,2016-10-26T06:07:13,2016-10-26T19:28:12,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-27,73.1,46.2,58.9,73.1,44.3,58.6,46.2,66.1,0,0,0,,0,0,25.9,20.8,43.8,1015,41.4,6.2,278.4,24.2,9,,2016-10-27T06:06:05,2016-10-27T19:29:08,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-28,64.6,48.2,54.4,64.6,45.1,53.6,45.5,72,0,0,0,,0,0,22.8,10.1,91.3,1018.8,84,6.2,89.4,7.5,3,,2016-10-28T06:04:59,2016-10-28T19:30:04,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-29,73.4,55,62.1,73.4,55,62.1,54.2,76.3,0,0,0,,0,0,19.9,13.3,65.1,1017.5,85.4,6.2,192.8,16.6,7,,2016-10-29T06:03:53,2016-10-29T19:31:01,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-30,71.4,52.2,61.9,71.4,52.2,61.9,56.1,82.3,0.041,100,8.33,rain,0,0,50.3,26.6,326,1009.4,71.5,6.1,230.9,19.9,7,,2016-10-30T06:02:49,2016-10-30T19:31:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-10-31,60.7,38.8,52,60.7,34.5,49.6,31.2,47.1,0.078,100,4.17,rain,0,0,32.2,19.1,293.9,1010.9,21.4,6.2,348.8,30.1,10,,2016-10-31T06:01:46,2016-10-31T19:32:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-11-01,62.6,30.4,48.2,62.6,30.4,47.7,34.1,62.6,0,0,0,,0,0,30.9,17.9,293.3,1012.1,31.5,6.2,285.4,24.6,8,,2016-11-01T06:00:45,2016-11-01T19:33:53,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-11-02,67.7,42.3,55.6,67.7,37.6,54.3,38.3,54.7,0,0,0,,0,0,27.5,19.2,316.1,1013.1,17.3,6.2,343.4,29.6,10,,2016-11-02T05:59:44,2016-11-02T19:34:51,0.08,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-11-03,71.8,38.9,56.6,71.8,34.1,55.9,42.5,62.8,0,0,0,,0,0,25.9,19.6,332.9,1016.3,12.3,6.2,342.8,29.7,10,,2016-11-03T05:58:45,2016-11-03T19:35:49,0.11,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-11-04,75,39.4,59.9,75,39.4,59.6,39,53,0,0,0,,0,0,33.6,19.7,302.8,1011.7,15.1,6.2,356,30.6,10,,2016-11-04T05:57:47,2016-11-04T19:36:48,0.15,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-11-05,63.2,51.5,58.2,63.2,51.5,58.2,33.8,40.3,0,0,0,,0,0,38.9,24.2,295.4,1005.2,19.2,6.2,353,30.5,10,,2016-11-05T05:56:51,2016-11-05T19:37:47,0.18,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
